service_a_rq_time_50_quantile,service_a_rq_time_90_quantile,service_a_rq_time_99_quantile,service_b_rq_time_50_quantile,service_b_rq_time_90_quantile,service_b_rq_time_99_quantile,service_c_rq_time_50_quantile,service_c_rq_time_90_quantile,service_c_rq_time_99_quantile,pending_rate,complete_rate,active_rate,r1_service_a,r1_service_b,r2_service_b,r1_service_c,r2_service_d,new_limit,mean_latency
2.175,2.8710000000000004,3.69,0.042,0.165,0.475,0.003,0.011000000000000001,0.036000000000000004,0.3278688524590164,0.7773224043715847,0.2226775956284153,220,112,196,149,118,183,0.00217
2.32,3.1660000000000004,4.593,0.078,0.331,0.539,0.003,0.012,0.054000000000000006,0.21619217081850534,0.8238434163701067,0.17704626334519574,220,112,196,149,118,183,0.00217
2.32,3.1660000000000004,4.593,0.078,0.331,0.539,0.003,0.012,0.054000000000000006,0.21619217081850534,0.8238434163701067,0.17704626334519574,220,118,134,137,64,184,0.00217
2.32,3.3339999999999996,4.519,0.078,0.331,0.53,0.003,0.013999999999999999,0.052000000000000005,0.16158940397350993,0.8649006622516556,0.13509933774834434,220,118,134,137,64,188,0.00217
2.485,3.562,4.697,0.078,0.299,0.524,0.003,0.013999999999999999,0.054000000000000006,0.13413963716327654,0.908741066520066,0.09125893347993402,220,118,134,137,64,197,0.00217
2.32,3.468,4.656000000000001,0.078,0.299,0.507,0.003,0.016,0.053,0.10736196319018404,0.9167397020157756,0.08326029798422438,220,166,67,122,181,193,0.00217
2.32,3.468,4.593,0.06,0.264,0.506,0.003,0.016,0.054000000000000006,0.09172594533882443,0.9385997753650318,0.06140022463496817,220,166,67,122,181,198,0.00217
2.32,3.407,4.453,0.078,0.264,0.505,0.003,0.016,0.054000000000000006,0.07867694283879255,0.936737315350032,0.06326268464996787,220,81,190,110,186,182,0.00217
2.32,3.407,4.453,0.078,0.264,0.505,0.003,0.016,0.054000000000000006,0.07867694283879255,0.936737315350032,0.06326268464996787,220,81,190,110,186,196,0.00217
2.32,3.407,4.428999999999999,0.078,0.264,0.505,0.003,0.019,0.061,0.07867694283879255,0.936737315350032,0.06326268464996787,220,81,138,143,170,176,0.00217
2.32,3.3339999999999996,4.3469999999999995,0.078,0.264,0.502,0.003,0.018000000000000002,0.057,0.0621683093252464,0.956280010108668,0.04068738943644175,220,81,138,143,170,184,0.00217
2.32,3.3339999999999996,4.295,0.078,0.264,0.49200000000000005,0.003,0.018000000000000002,0.057,0.0621683093252464,0.956280010108668,0.04371998989133182,220,81,138,143,170,194,0.00217
2.32,3.265,4.268,0.078,0.264,0.504,0.003,0.019,0.057,0.056292906178489706,0.9572082379862701,0.04279176201372998,220,66,153,108,70,183,0.00217
2.32,3.3339999999999996,4.268,0.078,0.299,0.5670000000000001,0.003,0.018000000000000002,0.057,0.05138917902653019,0.955922289534155,0.04449550866931272,220,66,153,108,70,178,0.00217
2.32,3.3339999999999996,4.268,0.078,0.299,0.5670000000000001,0.003,0.018000000000000002,0.057,0.05138917902653019,0.955922289534155,0.04449550866931272,220,130,117,86,107,177,0.00217
2.32,3.265,4.268,0.078,0.28,0.539,0.003,0.018000000000000002,0.057,0.047307692307692314,0.9705769230769232,0.029423076923076923,220,130,117,86,107,176,0.00217
2.32,3.265,4.268,0.078,0.299,0.539,0.003,0.018000000000000002,0.057,0.04361702127659575,0.9670212765957448,0.033156028368794326,220,130,117,86,107,181,0.00217
2.32,3.3339999999999996,4.295,0.078,0.28,0.539,0.003,0.018000000000000002,0.057,0.0410958904109589,0.9690945539592384,0.030905446040761782,220,146,185,51,189,198,0.00217
2.32,3.407,4.295,0.078,0.28,0.552,0.003,0.018000000000000002,0.057,0.0388809862494073,0.974711553658922,0.02528844634107792,220,146,185,51,189,186,0.00217
2.32,3.407,4.3469999999999995,0.078,0.28,0.5670000000000001,0.003,0.018000000000000002,0.057,0.03683186105704447,0.9737984728252732,0.02620152717472676,220,157,132,184,151,178,0.00217
2.32,3.407,4.3469999999999995,0.078,0.28,0.5670000000000001,0.003,0.018000000000000002,0.057,0.03683186105704447,0.9737984728252732,0.02620152717472676,220,157,132,184,151,180,0.00217
2.32,3.3339999999999996,4.3469999999999995,0.078,0.28,0.552,0.003,0.018000000000000002,0.057,0.034039020340390205,0.9763387297633872,0.023661270236612703,220,157,132,184,151,177,0.00217
2.32,3.3339999999999996,4.3469999999999995,0.078,0.28,0.539,0.003,0.018000000000000002,0.057,0.03238546603475513,0.9778830963665088,0.022116903633491312,220,174,136,100,95,196,0.00217
2.32,3.407,4.295,0.078,0.28,0.539,0.003,0.018000000000000002,0.057,0.03084639498432602,0.9757993730407524,0.02420062695924765,220,174,136,100,95,184,0.00217
2.32,3.407,4.453,0.078,0.299,0.552,0.003,0.018000000000000002,0.057,0.02954600048042277,0.9762190727840501,0.02378092721595004,220,142,76,40,41,191,0.00217
