service_a_rq_time_50_quantile,service_a_rq_time_90_quantile,service_a_rq_time_99_quantile,service_b_rq_time_50_quantile,service_b_rq_time_90_quantile,service_b_rq_time_99_quantile,service_c_rq_time_50_quantile,service_c_rq_time_90_quantile,service_c_rq_time_99_quantile,pending_rate,complete_rate,active_rate,r1_service_a,r1_service_b,r2_service_b,r1_service_c,r2_service_d,new_limit,mean_latency
0.76,1.6680000000000001,2.0709999999999997,0.02,0.102,0.331,0.002,0.012,0.048,0.0583756345177665,0.9682741116751268,0.031725888324873094,199,115,44,193,85,137,0.00172
0.972,1.6680000000000001,2.046,0.011000000000000001,0.102,0.266,0.003,0.017,0.06,0.031985515992757986,0.9987929993964996,0.0012070006035003018,199,115,44,193,85,120,0.00172
0.972,1.609,2.001,0.02,0.102,0.242,0.003,0.013999999999999999,0.051,0.0212347620920173,0.9980338183248132,0.0023594180102241447,147,115,187,138,51,128,0.00172
0.75,1.545,1.9709999999999999,0.02,0.094,0.23,0.003,0.013999999999999999,0.054000000000000006,0.015803336259877086,0.9991220368744512,0.000877963125548727,147,115,187,138,51,125,0.00172
0.75,1.545,1.9709999999999999,0.02,0.094,0.23,0.003,0.013999999999999999,0.054000000000000006,0.015803336259877086,0.9991220368744512,0.000877963125548727,147,115,187,138,51,133,0.00172
0.75,1.4780000000000002,1.94,0.011000000000000001,0.087,0.196,0.002,0.012,0.049,0.01309328968903437,0.999532382511106,0.00046761748889408475,175,115,172,45,82,130,0.00172
0.75,1.4780000000000002,1.921,0.011000000000000001,0.087,0.196,0.002,0.012,0.049,0.0109717868338558,0.9980407523510972,0.001959247648902821,175,115,172,45,82,119,0.00172
0.75,1.44,1.921,0.013999999999999999,0.087,0.185,0.002,0.012,0.049,0.009361417586091608,0.9991641591440991,0.0008358408559010365,97,115,197,187,42,128,0.00172
0.915,1.4780000000000002,1.922,0.013999999999999999,0.087,0.196,0.003,0.012,0.049,0.008231662501837425,0.9991180361605174,0.0008819638394825813,97,115,197,187,42,116,0.00172
0.8079999999999999,1.4780000000000002,1.94,0.013999999999999999,0.087,0.18600000000000003,0.002,0.012,0.049,0.00796136778908901,0.9985643435134428,0.0015661707126076742,97,115,197,187,42,129,0.00172
0.8079999999999999,1.4780000000000002,1.94,0.013999999999999999,0.087,0.18600000000000003,0.002,0.012,0.049,0.00796136778908901,0.9985643435134428,0.0015661707126076742,121,115,199,179,105,134,0.00172
0.8079999999999999,1.4780000000000002,1.921,0.013999999999999999,0.087,0.184,0.002,0.012,0.047,0.007132000467672163,0.9994154097977318,0.00058459020226821,121,115,199,179,105,117,0.00172
0.915,1.545,2.001,0.013999999999999999,0.087,0.184,0.002,0.011000000000000001,0.047,0.006519880290722532,0.9997862334330909,0.00021376656690893546,151,115,148,133,52,125,0.00172
0.915,1.743,2.6319999999999997,0.013999999999999999,0.087,0.18,0.002,0.011000000000000001,0.047,0.0060009837678307925,0.9986227250368912,0.0014756517461878994,151,115,148,133,52,123,0.00172
0.915,1.6680000000000001,2.6189999999999998,0.013999999999999999,0.081,0.18,0.002,0.01,0.043,0.005501939208081536,0.9999098042752772,9.019572472264814e-05,136,115,155,180,42,138,0.00172
0.915,1.6680000000000001,2.596,0.013999999999999999,0.087,0.18600000000000003,0.002,0.01,0.04,0.00529723366686286,0.9999159169259229,8.408307407718826e-05,136,115,155,180,42,131,0.00172
0.915,1.6680000000000001,2.596,0.013999999999999999,0.087,0.18600000000000003,0.002,0.01,0.04,0.00529723366686286,0.9999159169259229,8.408307407718826e-05,136,115,155,180,42,131,0.00172
0.915,1.6680000000000001,2.596,0.02,0.087,0.196,0.002,0.01,0.04,0.005106449838950428,0.9994500746327284,0.0006284861340246679,187,115,135,88,70,119,0.00172
0.915,1.814,2.741,0.02,0.094,0.203,0.002,0.01,0.04,0.0053085600530856005,0.9998525399985254,0.00022119000221190006,187,115,135,88,70,130,0.00172
0.915,1.814,2.741,0.013999999999999999,0.087,0.203,0.002,0.01,0.04,0.004975468177734779,0.9999308962753092,6.910372469076083e-05,155,115,196,133,163,130,0.00172
0.915,1.743,2.741,0.013999999999999999,0.087,0.196,0.002,0.01,0.04,0.004696366838431935,0.9998043180483986,0.00026090926880177417,155,115,196,133,163,125,0.00172
0.915,1.743,2.741,0.013999999999999999,0.087,0.196,0.002,0.01,0.04,0.004696366838431935,0.9998043180483986,0.00026090926880177417,155,115,196,133,163,138,0.00172
0.915,1.743,2.741,0.013999999999999999,0.087,0.203,0.002,0.01,0.04,0.004457652303120356,0.9997523526498266,0.00030955918771669136,68,115,72,122,195,118,0.00172
0.915,1.814,2.707,0.013999999999999999,0.087,0.203,0.002,0.01,0.038,0.004418001885014138,0.999705466540999,0.0002945334590009425,68,115,72,122,195,127,0.00172
1.03,1.8659999999999999,2.707,0.013999999999999999,0.087,0.196,0.002,0.01,0.04,0.004200974626113258,0.9998879740099704,0.00016803898504453034,94,115,76,176,169,121,0.00172
1.03,1.94,3.2439999999999998,0.013999999999999999,0.094,0.226,0.002,0.011000000000000001,0.04,0.004027278096976857,0.9993019384631908,0.0006980615368093219,94,115,76,176,169,117,0.00172
1.093,2.128,3.528,0.02,0.094,0.23,0.002,0.011000000000000001,0.043,0.003874967708602429,0.998811676569362,0.001239989666752777,94,115,76,176,169,130,0.00172
1.093,2.128,3.528,0.02,0.094,0.23,0.002,0.011000000000000001,0.043,0.003874967708602429,0.998811676569362,0.001239989666752777,130,115,157,63,125,133,0.00172
1.044,2.239,3.4939999999999998,0.02,0.094,0.23,0.002,0.011000000000000001,0.043,0.0037158145065398335,0.9998018232263178,0.0001981767736821245,130,115,157,63,125,131,0.00172
1.13,2.31,3.529,0.02,0.10400000000000001,0.24100000000000002,0.002,0.011000000000000001,0.04,0.0035751739918009344,0.999570979120984,0.0004290208790161121,63,115,49,117,84,131,0.00172
1.13,2.474,3.6260000000000003,0.02,0.10400000000000001,0.24100000000000002,0.002,0.011000000000000001,0.04,0.0035880215281291687,0.9996319977919867,0.00036800220801324815,63,115,49,117,84,122,0.00172
1.13,2.474,3.6180000000000003,0.02,0.11199999999999999,0.245,0.003,0.011000000000000001,0.04,0.003457140324439323,0.999379487634075,0.0005761900540732205,159,115,137,87,99,126,0.00172
1.13,2.5380000000000003,3.676,0.02,0.11199999999999999,0.255,0.003,0.011000000000000001,0.04,0.0033464904753732626,0.9994851553114812,0.0005148446885189634,159,115,137,87,99,128,0.00172
1.13,2.5380000000000003,3.676,0.02,0.11199999999999999,0.255,0.003,0.011000000000000001,0.04,0.0033464904753732626,0.9994851553114812,0.0005148446885189634,159,115,137,87,99,116,0.00172
1.13,2.5380000000000003,3.676,0.02,0.11199999999999999,0.252,0.003,0.011000000000000001,0.04,0.0032284768211920532,0.9997516556291391,0.00024834437086092715,180,115,169,46,176,126,0.00172
1.32,2.5380000000000003,3.6510000000000002,0.026000000000000002,0.11199999999999999,0.266,0.003,0.011000000000000001,0.04,0.003127506014434643,0.9999198075380914,8.019246190858059e-05,180,115,169,46,176,129,0.00172
1.32,2.5380000000000003,3.6260000000000003,0.026000000000000002,0.11199999999999999,0.266,0.003,0.011000000000000001,0.04,0.0035609227434587397,0.9994194147700882,0.0005805852299117512,54,115,128,90,148,119,0.00172
1.32,2.5380000000000003,3.6180000000000003,0.026000000000000002,0.11199999999999999,0.266,0.003,0.011000000000000001,0.04,0.0034398953075341185,0.9997756590016824,0.00022434099831744248,54,115,128,90,148,134,0.00172
1.13,2.5380000000000003,3.5980000000000003,0.02,0.11199999999999999,0.266,0.003,0.011000000000000001,0.04,0.0033306784447179787,1.0,0.0,54,115,128,90,148,121,0.00172
1.13,2.5380000000000003,3.5980000000000003,0.02,0.11199999999999999,0.266,0.003,0.011000000000000001,0.04,0.0033306784447179787,1.0,0.0,84,115,170,81,61,120,0.00172
1.13,2.5380000000000003,3.5980000000000003,0.02,0.11199999999999999,0.266,0.002,0.011000000000000001,0.038,0.0032315852330605213,0.9998946222206612,7.025185289262004e-05,84,115,170,81,61,119,0.00172
1.13,2.474,3.5610000000000004,0.02,0.11199999999999999,0.266,0.003,0.011000000000000001,0.038,0.0031367200818274805,0.9998977156495056,0.00010228435049437437,61,115,65,58,151,138,0.00172
1.13,2.474,3.5610000000000004,0.02,0.11199999999999999,0.266,0.002,0.011000000000000001,0.038,0.00304898256777358,0.9999005766553988,6.628222973420826e-05,61,115,65,58,151,128,0.00172
1.13,2.474,3.5610000000000004,0.02,0.11199999999999999,0.26899999999999996,0.003,0.011000000000000001,0.038,0.003001742947517913,0.99845071331741,0.0015492866825898908,61,115,65,58,151,116,0.00172
1.13,2.474,3.5610000000000004,0.02,0.11199999999999999,0.26899999999999996,0.003,0.011000000000000001,0.038,0.003001742947517913,0.99845071331741,0.0015492866825898908,49,115,120,149,190,117,0.00172
1.13,2.5380000000000003,3.5610000000000004,0.02,0.11199999999999999,0.26899999999999996,0.003,0.011000000000000001,0.04,0.0030836034108429567,0.9999056039772192,9.439602278090684e-05,49,115,120,149,190,135,0.00172
1.13,2.5380000000000003,3.5610000000000004,0.02,0.11199999999999999,0.26899999999999996,0.003,0.011000000000000001,0.04,0.0030041076574091104,0.9998467292011526,0.0001532707988474036,149,115,48,66,40,138,0.00172
1.13,2.5380000000000003,3.5610000000000004,0.02,0.11199999999999999,0.26899999999999996,0.003,0.011000000000000001,0.04,0.002928257686676428,0.9999103594585712,8.964054142887023e-05,149,115,48,66,40,129,0.00172
1.32,2.5380000000000003,3.53,0.02,0.11199999999999999,0.26899999999999996,0.003,0.011000000000000001,0.04,0.002854064129073594,0.9997087689664209,0.000320354136936832,52,115,142,96,158,133,0.00172
1.32,2.5380000000000003,3.529,0.02,0.11199999999999999,0.26899999999999996,0.003,0.011000000000000001,0.04,0.0027830630732967932,0.9999432027944224,5.6797205577485595e-05,52,115,142,96,158,120,0.00172
