service_a_rq_time_50_quantile,service_a_rq_time_90_quantile,service_a_rq_time_99_quantile,service_b_rq_time_50_quantile,service_b_rq_time_90_quantile,service_b_rq_time_99_quantile,service_c_rq_time_50_quantile,service_c_rq_time_90_quantile,service_c_rq_time_99_quantile,pending_rate,complete_rate,active_rate,r1_service_a,r1_service_b,r2_service_b,r1_service_c,r2_service_d,new_limit,mean_latency
0.41600000000000004,0.705,0.976,0.008,0.05,0.125,0.002,0.006999999999999999,0.019,0.041407867494824016,0.968944099378882,0.031055900621118005,80,164,164,167,150,160,0.00216
0.41600000000000004,0.705,0.976,0.008,0.05,0.125,0.002,0.006999999999999999,0.019,0.041407867494824016,0.968944099378882,0.031055900621118005,130,178,40,175,150,156,0.00216
0.638,2.125,2.886,0.022000000000000002,0.107,0.225,0.002,0.009000000000000001,0.022000000000000002,0.06015891032917139,0.9909194097616344,0.009080590238365494,26,46,136,83,150,157,0.00216
1.611,2.612,3.373,0.037000000000000005,0.17,0.402,0.002,0.009000000000000001,0.024,0.045171339563862926,0.9633956386292836,0.036604361370716515,60,117,105,170,150,152,0.00216
1.611,2.715,3.3369999999999997,0.037000000000000005,0.155,0.37799999999999995,0.002,0.009000000000000001,0.027999999999999997,0.035014836795252226,0.9673590504451038,0.032640949554896145,60,117,105,170,150,151,0.00216
1.766,2.785,3.5389999999999997,0.031,0.155,0.368,0.002,0.01,0.034,0.031100478468899517,0.9947368421052633,0.005263157894736842,42,165,71,155,150,152,0.00216
1.766,2.785,3.5389999999999997,0.031,0.155,0.368,0.002,0.01,0.034,0.031100478468899517,0.9947368421052633,0.005263157894736842,128,57,167,34,150,159,0.00216
1.611,2.715,3.5060000000000002,0.031,0.145,0.368,0.002,0.01,0.033,0.02608346709470305,0.991171749598716,0.009630818619582664,34,159,53,103,150,156,0.00216
1.611,2.715,3.5060000000000002,0.037000000000000005,0.155,0.368,0.002,0.011000000000000001,0.036000000000000004,0.02245250431778929,0.9837651122625216,0.016234887737478408,73,63,147,114,150,153,0.00216
1.766,2.785,3.5389999999999997,0.037000000000000005,0.155,0.368,0.003,0.013000000000000001,0.053,0.019987886129618413,0.9857662023016354,0.014233797698364628,73,63,147,114,150,157,0.00216
1.766,2.843,3.747,0.031,0.155,0.348,0.003,0.015,0.073,0.019173642992168508,0.9972994869025116,0.002700513097488523,147,72,167,197,150,159,0.00216
1.766,2.785,3.7289999999999996,0.031,0.155,0.348,0.003,0.015,0.073,0.017304411406288082,0.991469656349013,0.008530343650987083,52,104,115,173,150,154,0.00216
1.766,2.843,3.7289999999999996,0.031,0.145,0.33399999999999996,0.003,0.017,0.07200000000000001,0.01575327268693144,0.99534058131795,0.004659418682050144,103,94,128,58,150,158,0.00216
1.766,2.843,3.7289999999999996,0.031,0.145,0.33399999999999996,0.003,0.017,0.07200000000000001,0.01575327268693144,0.99534058131795,0.004659418682050144,30,140,128,54,150,158,0.00216
1.766,2.843,3.7289999999999996,0.031,0.145,0.33399999999999996,0.003,0.019,0.128,0.014457340663815925,0.9979637548360822,0.002036245163917736,57,168,154,80,150,152,0.00216
1.766,2.785,3.675,0.031,0.132,0.33299999999999996,0.003,0.019,0.124,0.013370998116760829,0.9966101694915256,0.003389830508474576,57,168,154,80,150,158,0.00216
1.766,2.785,3.6189999999999998,0.031,0.132,0.33399999999999996,0.003,0.019,0.115,0.01278682781572955,0.996847083552286,0.003152916447714136,50,127,58,64,150,159,0.00216
1.766,2.843,3.7289999999999996,0.031,0.132,0.33399999999999996,0.003,0.019,0.10300000000000001,0.011937857726901063,0.9946034341782504,0.0055600981193785785,185,110,100,116,150,154,0.00216
1.766,2.843,3.7289999999999996,0.031,0.132,0.33399999999999996,0.003,0.019,0.10300000000000001,0.011937857726901063,0.9946034341782504,0.0055600981193785785,85,60,182,78,150,158,0.00216
1.766,2.843,3.7289999999999996,0.031,0.132,0.317,0.003,0.019,0.115,0.011206631869818852,0.9952410193429536,0.004758980657046362,193,52,78,133,150,158,0.00216
1.766,2.843,3.7289999999999996,0.022000000000000002,0.132,0.317,0.003,0.019,0.115,0.010547608727062565,0.9994220488368732,0.0005779511631267157,74,166,97,101,150,158,0.00216
1.766,2.785,3.7289999999999996,0.022000000000000002,0.132,0.309,0.003,0.019,0.107,0.009974040169422051,0.9934417270118868,0.00655827298811313,74,166,97,101,150,153,0.00216
