service_a_rq_time_50_quantile,service_a_rq_time_90_quantile,service_a_rq_time_99_quantile,service_b_rq_time_50_quantile,service_b_rq_time_90_quantile,service_b_rq_time_99_quantile,service_c_rq_time_50_quantile,service_c_rq_time_90_quantile,service_c_rq_time_99_quantile,pending_rate,complete_rate,active_rate,r1_service_a,r1_service_b,r2_service_b,r1_service_c,r2_service_d,new_limit,mean_latency
0.336,0.635,0.835,0.005,0.042,0.11199999999999999,0.002,0.009000000000000001,0.026000000000000002,0.03556771545827633,0.9986320109439124,0.001367989056087551,64,151,105,135,89,111,0.00188
0.336,0.635,0.835,0.005,0.042,0.11199999999999999,0.002,0.009000000000000001,0.026000000000000002,0.03556771545827633,0.9986320109439124,0.001367989056087551,28,146,105,101,157,112,0.00188
0.606,1.781,2.394,0.008,0.055,0.121,0.002,0.01,0.027999999999999997,0.021568627450980392,0.9967320261437908,0.0032679738562091504,168,142,105,170,102,106,0.00188
0.64,1.706,2.335,0.005,0.044000000000000004,0.115,0.002,0.01,0.027000000000000003,0.013636363636363636,0.999586776859504,0.0008264462809917355,168,142,105,170,102,114,0.00188
0.623,1.6059999999999999,2.307,0.008,0.059000000000000004,0.158,0.002,0.01,0.031,0.010693553315001528,0.996333638863428,0.0036663611365719533,113,53,105,55,63,113,0.00188
0.606,1.501,2.29,0.008,0.055,0.151,0.002,0.01,0.032,0.010612638687891944,1.0,0.0,145,195,105,71,185,111,0.00188
0.525,1.39,2.262,0.008,0.059000000000000004,0.15,0.002,0.01,0.031,0.008980243464378368,0.9998004390341251,0.00019956096587507482,184,131,105,51,200,113,0.00188
0.525,1.39,2.262,0.008,0.059000000000000004,0.15,0.002,0.01,0.031,0.008980243464378368,0.9998004390341251,0.00019956096587507482,49,170,105,194,50,109,0.00188
0.485,1.236,2.154,0.008,0.059000000000000004,0.15,0.002,0.008,0.031,0.007714726555803189,0.9993142465283732,0.0006857534716269503,166,124,105,106,28,112,0.00188
0.525,1.236,2.0869999999999997,0.008,0.059000000000000004,0.155,0.002,0.008,0.028999999999999998,0.006865671641791045,0.9989552238805971,0.001044776119402985,166,124,105,106,28,114,0.00188
0.606,1.39,2.161,0.012,0.066,0.174,0.002,0.008,0.031,0.006108086575487983,0.9996016465276856,0.0003983534723144337,140,73,105,94,161,110,0.00188
0.642,1.781,2.668,0.012,0.076,0.174,0.002,0.01,0.047,0.006013229104028864,0.9987973541791942,0.0012026458208057728,172,169,105,194,171,106,0.00188
0.7490000000000001,2.166,3.034,0.012,0.083,0.18600000000000003,0.002,0.012,0.052000000000000005,0.006348511383537653,0.9970446584938704,0.0031742556917688266,196,115,105,166,105,110,0.00188
0.7490000000000001,2.166,3.034,0.012,0.083,0.18600000000000003,0.002,0.012,0.052000000000000005,0.006348511383537653,0.9970446584938704,0.0031742556917688266,186,131,105,100,93,114,0.00188
0.7490000000000001,2.166,3.175,0.012,0.083,0.18600000000000003,0.002,0.012,0.061,0.006688629330138764,0.9992013576919238,0.0006988120195667365,106,48,105,191,70,109,0.00188
0.858,2.166,3.155,0.017,0.096,0.203,0.002,0.012,0.067,0.006362965695315382,0.9989856141645148,0.001014385835485061,106,48,105,191,70,114,0.00188
0.858,2.301,3.175,0.017,0.096,0.21100000000000002,0.003,0.012,0.067,0.0060881495455324995,0.9995712570742584,0.0005144915108900703,35,40,105,98,50,110,0.00188
0.858,2.373,3.3089999999999997,0.017,0.105,0.26,0.003,0.013999999999999999,0.068,0.007659778185590042,0.9996808425756004,0.0003191574243995851,56,139,105,141,144,107,0.00188
0.858,2.373,3.3089999999999997,0.017,0.105,0.26,0.003,0.013999999999999999,0.068,0.007659778185590042,0.9996808425756004,0.0003191574243995851,34,141,105,52,55,110,0.00188
0.858,2.373,3.3089999999999997,0.017,0.105,0.252,0.003,0.013999999999999999,0.067,0.007150305377625503,1.0,0.0,194,121,105,179,49,115,0.00188
0.858,2.301,3.3089999999999997,0.017,0.105,0.268,0.003,0.013999999999999999,0.067,0.0068122761429875705,0.9998595406980828,0.00014045930191726948,194,121,105,179,49,115,0.00188
1.1159999999999999,2.373,3.3089999999999997,0.017,0.11599999999999999,0.268,0.003,0.013999999999999999,0.067,0.00644218635850435,0.9997343428305772,0.0003320714617785748,145,113,105,60,97,114,0.00188
1.1159999999999999,2.451,3.3089999999999997,0.017,0.11599999999999999,0.268,0.003,0.013999999999999999,0.068,0.006123350798560697,0.9992424720661576,0.0007575279338425606,115,133,105,153,163,110,0.00188
1.236,2.451,3.3089999999999997,0.017,0.11599999999999999,0.26899999999999996,0.003,0.013999999999999999,0.067,0.005870020964360587,0.9995208146151542,0.0004791853848457622,152,69,105,110,113,113,0.00188
1.236,2.451,3.3089999999999997,0.017,0.11599999999999999,0.26899999999999996,0.003,0.013999999999999999,0.067,0.005870020964360587,0.9995208146151542,0.0004791853848457622,180,128,105,35,184,112,0.00188
1.236,2.516,3.3089999999999997,0.026000000000000002,0.122,0.354,0.003,0.013999999999999999,0.067,0.006494986326344576,1.000284867821331,0.00011394712853236098,31,78,105,90,176,107,0.00188
1.236,2.451,3.3089999999999997,0.017,0.122,0.33399999999999996,0.003,0.013999999999999999,0.067,0.006188925081433224,0.9999457111834962,0.0003800217155266016,31,78,105,90,176,110,0.00188
1.236,2.451,3.3089999999999997,0.017,0.122,0.324,0.003,0.013999999999999999,0.067,0.0059270042632837685,0.9999480087345326,0.0003639388582718104,116,56,105,119,94,111,0.00188
1.206,2.407,3.284,0.026000000000000002,0.126,0.324,0.003,0.013000000000000001,0.064,0.0056835177983846855,1.000049855419284,0.0002492770964203809,109,165,105,128,173,110,0.00188
1.206,2.501,3.3339999999999996,0.026000000000000002,0.126,0.324,0.003,0.013000000000000001,0.063,0.005462909718228867,0.9994249568717654,0.0008625646923519264,31,195,105,134,51,107,0.00188
1.206,2.501,3.3339999999999996,0.026000000000000002,0.126,0.324,0.003,0.013000000000000001,0.063,0.005462909718228867,0.9994249568717654,0.0008625646923519264,176,133,105,167,148,114,0.00188
1.206,2.563,3.3569999999999998,0.026000000000000002,0.126,0.342,0.003,0.013000000000000001,0.063,0.005445567400433799,0.9992154691033274,0.0011537219068715678,176,133,105,167,148,113,0.00188
1.206,2.563,3.427,0.026000000000000002,0.13699999999999998,0.342,0.003,0.013000000000000001,0.063,0.005255422437981562,0.9993764753039684,0.0008907495657595867,100,38,105,152,32,112,0.00188
1.473,2.636,3.486,0.026000000000000002,0.13699999999999998,0.354,0.003,0.013000000000000001,0.063,0.005065899626497231,1.0001717254110678,8.586270553385137e-05,55,126,105,190,117,106,0.00188
1.206,2.563,3.4730000000000003,0.026000000000000002,0.13699999999999998,0.354,0.003,0.013000000000000001,0.063,0.004878250444416882,1.0000413411054612,0.00020670552730580016,180,105,105,69,183,114,0.00188
1.206,2.563,3.455,0.026000000000000002,0.13699999999999998,0.354,0.003,0.013000000000000001,0.06,0.004878250444416882,1.0000413411054612,0.00020670552730580016,122,83,105,102,143,107,0.00188
1.206,2.563,3.455,0.026000000000000002,0.13699999999999998,0.354,0.003,0.013000000000000001,0.06,0.004878250444416882,1.0000413411054612,0.00020670552730580016,180,140,105,60,136,113,0.00188
1.206,2.563,3.455,0.026000000000000002,0.13699999999999998,0.354,0.003,0.013000000000000001,0.06,0.004722266688010245,0.9994397310709141,0.0008003841844085161,180,140,105,60,136,107,0.00188
1.206,2.636,3.455,0.026000000000000002,0.13699999999999998,0.354,0.003,0.013000000000000001,0.06,0.004572934428770733,0.9985273600992094,0.0017051619903890867,28,135,105,161,168,114,0.00188
1.473,2.636,3.486,0.026000000000000002,0.146,0.354,0.003,0.015,0.06,0.0044325908117651466,0.999699485368694,0.0005634649336989595,120,96,105,176,123,113,0.00188
1.473,2.687,3.486,0.026000000000000002,0.146,0.354,0.003,0.015,0.064,0.004301859278162595,0.9996718920889536,0.0005468465184104996,158,70,105,88,184,107,0.00188
1.473,2.636,3.486,0.026000000000000002,0.146,0.342,0.003,0.015,0.064,0.004177434771834177,0.9995397741353064,0.0006726378022444861,67,184,105,147,66,113,0.00188
1.473,2.636,3.486,0.026000000000000002,0.146,0.342,0.003,0.015,0.064,0.004177434771834177,0.9995397741353064,0.0006726378022444861,192,97,105,51,172,110,0.00188
1.473,2.636,3.486,0.026000000000000002,0.13699999999999998,0.342,0.003,0.015,0.064,0.0040644805731606505,1.00020666850372,0.0,192,97,105,51,172,113,0.00188
1.473,2.636,3.486,0.026000000000000002,0.13699999999999998,0.342,0.003,0.015,0.064,0.003947940713975041,1.0001672856234736,3.3457124694703736e-05,29,80,105,141,119,110,0.00188
1.6440000000000001,2.636,3.486,0.026000000000000002,0.13699999999999998,0.342,0.003,0.015,0.064,0.003836150845253576,0.9996749024707412,0.0005201560468140441,148,117,105,131,109,112,0.00188
1.473,2.636,3.486,0.026000000000000002,0.13699999999999998,0.342,0.003,0.015,0.063,0.003729220656090007,1.0001264142595283,6.320712976423742e-05,186,88,105,170,46,108,0.00188
1.473,2.636,3.486,0.026000000000000002,0.13699999999999998,0.342,0.003,0.015,0.063,0.003729220656090007,1.0001264142595283,6.320712976423742e-05,79,35,105,32,79,115,0.00188
